Date,EUR/USD Close,Gold USD Close,TSLA Open,TSLA High,TSLA Low,TSLA Close,TSLA Volume,EMA_25,EMA_50,EMA_100,EMA_200,EMA_300,Bollinger_up,Bollinger_mid,Bollinger_low,RSI,MACD,MACD_Signal
2022-11-27,1.040810227394104,1753.300048828125,185.05999755859372,185.1999969482422,180.6300048828125,182.8600006103516,50672700.0,190.49743351208903,206.21724805768523,227.56327960862228,247.9022164702964,256.2445787562094,200.49736718021455,184.81549987792968,169.1336325756448,40.933581748647,-8.110031230483287,-9.642100104532355
2022-11-26,1.040810227394104,1753.300048828125,185.05999755859372,185.1999969482422,180.6300048828125,182.8600006103516,50672700.0,191.13388625390047,207.1706050963519,228.46637615404188,248.55590708195413,256.73544549966,202.0557976824826,185.52649993896483,168.99720219544707,40.933581748647,-8.741744706496291,-10.025117323044622
2022-11-25,1.040810227394104,1753.300048828125,185.05999755859372,185.1999969482422,180.6300048828125,182.8600006103516,50672700.0,191.8233767241962,208.16287466720905,229.38771707411644,249.21616744850292,257.2295956326988,205.78441620395435,186.75699996948242,167.7295837350105,40.93358174864701,-9.420888165603827,-10.345960477181704
2022-11-24,1.04162335395813,1744.9000244140625,173.57000732421875,183.6199951171875,172.5,183.1999969482422,109536700.0,192.57032473368326,209.1956450368767,230.32767094207128,249.88306359763007,257.7270511177981,208.93396534919435,187.9875,167.04103465080567,41.16131906928546,-10.150691080092344,-10.577228555076173
2022-11-23,1.0311086177825928,1744.9000244140625,173.57000732421875,183.6199951171875,172.5,183.1999969482422,109536700.0,193.35118538247002,210.2566918976373,231.27974516416884,250.55324517199577,258.22555984134027,211.65525622935436,189.20100021362305,166.74674419789173,41.16131906928546,-10.969156375096077,-10.683862923822131
2022-11-22,1.0245691537857056,1738.300048828125,168.6300048828125,170.9199981689453,166.19000244140625,169.91000366210938,78452300.0,194.197117751989,211.36104679353096,232.25105320893505,251.23016223957117,258.72740307139446,215.76680136936176,190.80650024414064,165.84619911891951,27.581840359087117,-11.854264349808545,-10.612539561003645
2022-11-21,1.0330898761749268,1737.4000244140625,175.85000610351562,176.77000427246094,167.5399932861328,167.8699951171875,92882700.0,196.22104392614563,213.05292610501755,233.51046835129517,252.0474502654753,259.3214993885134,218.20443170240839,193.05999984741212,167.91556799241584,25.118542079101637,-11.458395366947173,-10.30210836380242
2022-11-20,1.036172866821289,1751.9000244140625,185.0500030517578,185.19000244140625,176.5500030517578,180.19000244140625,76048900.0,198.58363132689215,214.89712736982693,234.83653851764078,252.89345483982996,259.9332151361477,222.72296070074702,196.05750045776367,169.3920402147803,31.039273544010165,-10.578745062547398,-10.013036613016231
2022-11-19,1.036172866821289,1751.9000244140625,185.0500030517578,185.19000244140625,176.5500030517578,180.19000244140625,76048900.0,200.11643373401597,216.3137447138441,235.94050894342328,253.62414280363322,260.466614552166,227.3473188198665,198.425,169.50268118013352,31.039273544010165,-10.55651949157874,-9.87160950063344
2022-11-18,1.036172866821289,1751.9000244140625,185.0500030517578,185.19000244140625,176.5500030517578,180.19000244140625,76048900.0,201.77696967506677,217.7881831739436,237.0667818020499,254.36217436506263,261.0035818572547,231.30100541234881,200.84150009155275,170.38199477075668,31.03927354401016,-10.37460220657394,-9.700382002897115
2022-11-17,1.039501070976257,1760.800048828125,183.9600067138672,186.16000366210935,180.8999938964844,183.1699981689453,64336000.0,203.57588361120514,219.32280279567982,238.21580764771946,255.10762332911946,261.54414091689245,234.44047316581504,203.25800018310548,172.07552720039592,32.52396083210115,-9.991506294344902,-9.531826951977909
2022-11-16,1.0357863903045654,1773.0,191.50999450683597,192.57000732421875,185.66000366210935,186.9199981689453,66567600.0,205.27637406472678,220.79842747432204,239.32784420284622,255.8306145367594,262.0683826744038,237.12785160207466,205.52550048828124,173.92314937448782,34.44942932594738,-9.6606233488952,-9.41690711638616
2022-11-15,1.0319278240203855,1773.800048828125,195.8800048828125,200.82000732421875,192.05999755859372,194.4199981689453,91293800.0,206.8060720560419,222.18122050719455,240.38658856716745,256.5231835454812,262.5710474537045,238.92145924269147,207.43400039672852,175.94654155076557,38.70486309118444,-9.479596413446387,-9.3559780582589
2022-11-14,1.0328551530838013,1773.5999755859375,192.7700042724609,195.72999572753903,186.33999633789065,190.9499969482422,92226600.0,207.83824487996662,223.31433162304145,241.31520655501032,257.14733616233076,263.02690731514105,240.688724393533,208.94500045776368,177.20127652199437,35.26965202824008,-9.874291540732486,-9.325073469462028
2022-11-13,1.0192224979400637,1766.0,186.0,196.5200042724609,182.58999633789065,195.97000122070312,114403600.0,209.245598874277,224.63532487507408,242.33268553696524,257.8126360539296,263.50902711692635,241.6522680701857,210.51850051879882,179.38473296741194,38.14116752983226,-9.881130774677217,-9.187768951644413
2022-11-12,1.0192224979400637,1766.0,186.0,196.5200042724609,182.58999633789065,195.97000122070312,114403600.0,210.3518986787415,225.80533808545655,243.26930542214225,258.434170072354,263.96079317643284,241.6922349230581,211.28250045776366,180.87276599246923,38.141167529832266,-10.257262293385565,-9.014428495886213
2022-11-11,1.0192224979400637,1766.0,186.0,196.5200042724609,182.58999633789065,195.97000122070312,114403600.0,211.55039013357802,227.02310693707915,244.22484692116123,259.0619506638279,264.41558108249126,241.81072949876304,212.20600051879882,182.6012715388346,38.14116752983226,-10.58814634390589,-8.703720046511375
2022-11-10,1.0019538402557373,1750.300048828125,189.8999938964844,191.0,180.02999877929688,190.72000122070312,132703000.0,212.8487558763176,228.29058063978837,245.19969228884725,259.69604060797985,264.87341104812197,241.78792319523095,213.12950057983397,184.471077964437,33.615553688094515,-10.856465312476843,-8.232613472162747
2022-11-09,1.008084774017334,1710.0999755859375,190.77999877929688,195.88999938964844,177.1199951171875,177.58999633789062,127062700.0,214.69281876428548,229.82407367730207,246.3002921084057,260.3892671344851,265.3694204784057,241.06592405703205,214.31550064086915,187.56507722470624,20.028250251494796,-10.506480209634987,-7.576650512084223
2022-11-08,1.0018634796142578,1712.0999755859375,194.0200042724609,195.1999969482422,186.75,191.3000030517578,128803400.0,217.78472063315172,231.95607683401275,247.68837889164843,261.22142060982776,265.95657381713823,236.94041973990232,215.80000076293945,194.65958178597657,24.9869566795806,-8.570077196344897,-6.844193087696532
2022-11-07,0.9928810596466064,1676.5,208.6499938964844,208.8999938964844,196.66000366210935,197.0800018310547,93916500.0,219.9917804316012,233.61550841696192,248.827537999525,261.92414842448176,266.45594887242504,235.37045164409219,217.3370002746582,199.30354890522423,27.668715938245576,-7.369795092846999,-6.41272206053444
2022-11-06,0.9749630093574524,1672.5,222.6000061035156,223.8000030517578,203.0800018310547,207.47000122070312,98622200.0,221.90109531498007,235.10675358373365,249.8729427706052,262.57584839024486,266.9200020298924,233.96581197706826,218.49250030517578,203.0191886332833,33.70727233449197,-6.319110609651204,-6.173453802456301
2022-11-05,0.9749630093574524,1672.5,222.6000061035156,223.8000030517578,203.0800018310547,207.47000122070312,98622200.0,223.10368648950316,236.23478429242877,250.72956785242138,263.129675999989,267.31766089818126,233.7104533309943,219.0865005493164,204.4625477676385,33.70727233449197,-5.94403165281426,-6.137039600657575
2022-11-04,0.9749630093574524,1672.5,222.6000061035156,223.8000030517578,203.0800018310547,207.47000122070312,98622200.0,224.4064935952365,237.40885707086656,251.603498491446,263.68906971636375,267.71797969201054,234.01414899215249,218.96250076293944,203.9108525337264,33.70727233449197,-5.378835869319573,-6.185291587618404
2022-11-03,0.9814409017562866,1627.300048828125,211.3600006103516,221.1999969482422,210.13999938964844,215.30999755859372,56538800.0,225.81786795978095,238.63085118719977,252.49508429489535,264.2540854801392,268.1209762035243,234.30204605183502,218.8385009765625,203.37495590128998,38.82669292185597,-4.57920291119629,-6.386905517193112
2022-11-02,0.9877909421920776,1645.699951171875,226.0399932861328,227.8699951171875,214.82000732421875,214.97999572753903,63070300.0,226.69352382654657,239.58272276387757,253.246298168356,264.7459858612603,268.47422689680144,234.87309961291186,218.322501373291,201.77190313367015,38.461383616787174,-4.290228065795844,-6.838831168692318
2022-11-01,0.9886307716369628,1645.0,234.0500030517578,237.3999938964844,227.27999877929688,227.82000732421875,62688800.0,227.66965116813054,240.5869157041363,254.019354783322,265.2461465661218,268.83204784107744,235.1986115875157,218.6595016479492,202.12039170838273,49.042632581509224,-3.8253875775475876,-7.475981944416437
2022-10-31,0.9955002665519714,1635.9000244140625,226.19000244140625,229.8500061035156,221.94000244140625,227.5399932861328,61554300.0,227.65712148845654,241.1080140053574,254.54863452997054,265.62228866905554,269.10637587129054,234.13183944493971,218.1305015563965,202.12916366785328,48.75715304369809,-4.483786715808321,-8.388630536133649
2022-10-30,0.9967803955078124,1639.5999755859375,225.3999938964844,228.8600006103516,216.3500061035156,228.5200042724609,69152400.0,227.6668821719835,241.6618107694074,255.09426364600768,266.00502530606985,269.38441187520465,232.9943379008333,217.57850189208983,202.16266588334636,49.66132866415418,-5.230414197989688,-9.36484149121498
2022-10-29,0.9967803955078124,1639.5999755859375,225.3999938964844,228.8600006103516,216.3500061035156,228.5200042724609,69152400.0,227.5957886636104,242.1982110345889,255.6311173707258,266.38175918580464,269.65775239428655,232.10549063561405,217.30050201416014,202.49551339270624,49.66132866415418,-6.207086550974765,-10.398448314521303
2022-10-28,0.9967803955078124,1639.5999755859375,225.3999938964844,228.8600006103516,216.3500061035156,228.5200042724609,69152400.0,227.5187706962062,242.75650518814513,256.1788166252362,266.7622793356875,269.9329212780446,231.18330702159838,217.02800216674805,202.87269731189772,49.66132866415418,-7.3633907316796865,-11.446288755407938
2022-10-27,1.009193778038025,1660.699951171875,229.7700042724609,233.80999755859372,222.8500061035156,225.08999633789065,61638800.0,227.43533456485162,243.33758685817304,256.73758051115084,267.14662380868475,270.2099307563428,230.20777252370837,216.75550231933593,203.3032321149635,46.90200459214924,-8.732151475318659,-12.46701326134
2022-10-26,0.9963731169700624,1664.0,219.3999938964844,230.6000061035156,218.1999969482422,224.63999938964844,85012500.0,227.63077941709835,244.0823864712458,257.37692564596415,267.5693034817581,270.51173633773715,229.8834335388743,216.65450286865234,203.4255721984304,46.54504530340821,-10.002937631493324,-13.400728707845335
2022-10-25,0.9886503219604492,1652.800048828125,210.1000061035156,224.3500061035156,210.0,222.4199981689453,96507900.0,227.88001108605252,244.87595329090283,258.0382776915463,268.0007537741411,270.81857069859393,233.22461922480088,217.32900314331056,201.43338706182024,44.84651829527874,-11.433607725095328,-14.250176476933337
2022-10-24,0.9860085844993592,1648.699951171875,205.82000732421875,213.5,198.58999633789065,211.25,100446800.0,228.3350121624781,245.7925228877174,258.75783889402305,268.4588518204245,271.14230696969526,237.07339258153974,218.24850311279297,199.4236136440462,35.231151069275896,-12.867319498819825,-14.95431866489284
2022-10-23,0.9778899550437928,1651.0,206.4199981689453,214.66000366210935,203.8000030517578,214.44000244140625,75713800.0,229.75876317601796,247.20242178109362,259.71759321511445,269.03381515530316,271.54292440761964,243.06166708052774,220.1580032348633,197.25433938919883,36.9389251834734,-13.372787156461811,-15.476068456411094
2022-10-22,0.9778899550437928,1651.0,206.4199981689453,214.66000366210935,203.8000030517578,214.44000244140625,75713800.0,231.03532657056894,248.53966338679516,260.63229201862373,269.5824966901162,271.92488375187526,246.23721690735496,221.55600280761718,196.8747887078794,36.9389251834734,-14.148234674883156,-16.001888781398414
2022-10-21,0.9778899550437928,1651.0,206.4199981689453,214.66000366210935,203.8000030517578,214.44000244140625,75713800.0,232.41827024799917,249.93148628252533,261.5654695858402,270.1366926122138,272.3093980081326,255.00040788869646,224.09650268554688,193.1925974823973,36.9389251834734,-14.932195184942628,-16.46530230802723
2022-10-20,0.9766482710838318,1630.800048828125,208.27999877929688,215.5500030517578,202.0,207.27999877929688,117798100.0,233.91645923188193,251.3801182760404,262.5174992251217,270.69645834257364,272.696484266104,261.98254354300224,226.63700256347656,191.29146158395088,30.921439714854582,-15.715618306001204,-16.84857908879838
2022-10-19,0.9863878488540648,1627.5,219.8000030517578,222.92999267578125,217.77999877929688,222.0399932861328,66571500.0,236.13616426959734,253.1801231534585,263.63340832503735,271.33380969496835,273.1340527308987,267.4690768276699,229.5355026245117,191.60192842135353,37.83176620343379,-15.7579417231957,-17.131819284497674
2022-10-18,0.9846396446228028,1649.0,229.5,229.82000732421875,217.25,220.19000244140625,75891900.0,237.31084518488606,254.45114886232895,264.4736793359243,271.82922493525814,273.47581901481016,273.1422597568424,231.844002532959,190.54574530907558,36.171600198155176,-17.085591173137118,-17.47528867482317
2022-10-17,0.973937451839447,1657.0,210.0399932861328,221.8600006103516,209.4499969482422,219.3500061035156,79428800.0,238.73758208017605,255.84956300195844,265.3682990711671,272.3482120960004,273.8322458815219,282.75495903768,235.22500228881836,187.6950455399567,35.44476223501802,-18.3432742588991,-17.572713050244683
2022-10-16,0.975134015083313,1641.699951171875,224.00999450683597,226.25999450683597,204.16000366210935,204.9900054931641,94124500.0,240.3532134115644,257.33934083454795,266.29796155536206,272.880857382357,274.19667557903364,289.62560185319757,238.40450210571288,187.1834023582282,21.2005188275723,-19.59619705382974,-17.38007274808108
2022-10-15,0.975134015083313,1641.699951171875,224.00999450683597,226.25999450683597,204.16000366210935,204.9900054931641,94124500.0,243.30014740476443,259.4760483995024,267.53650612227517,273.5631775018464,274.65959644917325,293.26526526724945,241.95550231933595,190.64573937142245,21.2005188275723,-19.448237401886104,-16.826041671643914
2022-10-14,0.975134015083313,1641.699951171875,224.00999450683597,226.25999450683597,204.16000366210935,204.9900054931641,94124500.0,246.49265923073114,261.69996851812846,268.8000717915501,274.25235510997385,275.1256137799827,295.79840219083883,245.472501373291,195.1466005557432,21.2005188275723,-18.976503629377845,-16.170492739083365
2022-10-13,0.9707984328269958,1670.0,208.3000030517578,222.9900054931641,206.22000122070312,221.72000122070312,91483000.0,249.95121370886173,264.01466088649437,270.08916404000234,274.9484591262232,275.59474828357344,297.2983666285976,248.9895004272461,200.6806342258946,26.694975443937757,-18.098377925130933,-15.468990016509746
2022-10-12,0.9700167775154114,1670.300048828125,215.3300018310547,219.3000030517578,211.50999450683597,217.2400054931641,66860700.0,252.3038147495416,265.7409735259144,271.06631884443266,275.4834185021581,275.9551144846629,299.576631522184,251.6699996948242,203.76336786746444,21.64558668532958,-18.417738821421466,-14.811643039354449
2022-10-11,0.9710057377815248,1678.699951171875,220.9499969482422,225.75,215.0,216.5,77013200.0,255.2257988542397,267.7206048741899,272.15371911415525,276.06877943692183,276.3478576886194,302.98338378626886,255.23749923706055,207.4916146878522,20.808917050034445,-18.101320053934927,-13.910119093837695
2022-10-10,0.9735012650489808,1667.300048828125,223.92999267578125,226.9900054931641,218.3600006103516,222.9600067138672,67925000.0,258.4529487587597,269.8112418078303,273.278036672017,276.6674606372929,276.7481778069379,307.65699961178916,259.452498626709,211.24799764162876,22.780758874882856,-17.35881670334541,-12.862318853813386
2022-10-09,0.9789045453071594,1700.5,233.94000244140625,234.57000732421875,222.0200042724609,223.07000732421875,83916800.0,261.4106939291674,271.723537117788,274.2945625297574,277.20723404355846,277.10796490455044,313.43429044554034,263.74099884033205,214.04770723512377,22.814942602393167,-16.81636668559264,-11.73819439143038
2022-10-08,0.9789045453071594,1700.5,233.94000244140625,234.57000732421875,222.0200042724609,223.07000732421875,83916800.0,264.60575114624646,273.7093954767092,275.3294020288592,277.7513267744061,277.46942281478675,317.7962108528042,268.040998840332,218.2857868278598,22.814942602393167,-15.890601573288109,-10.468651317889815
2022-10-07,0.9789045453071594,1700.5,233.94000244140625,234.57000732421875,222.0200042724609,223.07000732421875,83916800.0,268.06706313141547,275.77630927885167,276.3851473764277,278.30088777390546,277.8332985036869,319.5523621120106,272.05499877929685,224.55763544658313,22.814942602393167,-14.477852625244282,-9.113163754040242
2022-10-06,0.9910998940467834,1711.699951171875,239.44000244140625,244.5800018310547,235.3500061035156,238.1300048828125,69298400.0,271.8168177820152,277.92758690965303,277.46222091283596,278.8559719995304,278.1996081436833,319.74416741437045,276.0689987182617,232.39383002215297,27.306451371116168,-12.464084293373901,-7.771991536239232
2022-10-05,0.998432457447052,1711.4000244140625,245.00999450683597,246.6699981689453,233.2700042724609,240.80999755859372,86982700.0,274.6240521902821,279.5519780127894,278.2568111356647,279.2652782017085,278.4676322457627,320.87468673314754,279.3299987792969,237.78531082544623,28.22462556606457,-11.245869420576184,-6.598968346955564
2022-10-04,0.983206868171692,1721.0999755859375,250.5200042724609,257.5,242.00999450683597,249.44000244140625,109578500.0,277.44189007625613,281.13328333745045,279.01331242004994,279.6517634343026,278.7195227787872,321.3209926613399,282.4769989013672,243.6330051413945,31.379633340398815,-9.800279954712835,-5.437243078550409
2022-10-03,0.9792688488960266,1692.9000244140625,254.5,255.16000366210935,241.00999450683597,242.3999938964844,98363500.0,279.77538071249364,282.4268866393298,279.6107530256791,279.95539922317596,278.915372413151,321.78743090258985,285.135498046875,248.48356519116018,25.03177966443423,-8.69132400701045,-4.346483859509803
2022-10-02,0.9829555749893188,1662.4000244140625,266.1499938964844,275.57000732421875,262.4700012207031,265.25,67726600.0,282.8899962804944,284.0606373635276,280.3624855333396,280.3328404827407,279.1596224366738,318.6567114885449,287.6219985961914,256.58728570383795,34.708808310776796,-6.432672832721835,-3.2602738226346415
2022-10-01,0.9829555749893188,1662.4000244140625,266.1499938964844,275.57000732421875,262.4700012207031,265.25,67726600.0,284.35999597053564,284.82841848040624,280.6677882713869,280.4844268192507,279.2526633894275,319.64948496729943,289.58049926757815,259.51151356785687,34.708808310776796,-5.7827925323300065,-2.467174070112843
2022-09-30,0.9829555749893188,1662.4000244140625,266.1499938964844,275.57000732421875,262.4700012207031,265.25,67726600.0,285.9524956347469,285.6275376020555,280.97925874151593,280.6375366365296,279.34632668969124,319.4852380968897,291.3019989013672,263.1187597058447,34.708808310776796,-4.869195602995944,-1.638269454558552
2022-09-29,0.9708172082901,1658.5,282.760009765625,283.6499938964844,265.7799987792969,268.2099914550781,77620600.0,287.67770360430916,286.4592738307108,281.29702154437484,280.79218524594194,279.4406165003246,318.7283143131582,293.02349853515625,267.3186827571543,36.15862221295933,-3.632289040784201,-0.830537917449204
2022-09-28,0.959619164466858,1660.4000244140625,283.0799865722656,289.0,277.57000732421875,287.8099975585937,54664800.0,289.3000129500784,287.20414249910397,281.56140599062326,280.91863945489536,279.5157377380855,317.7606274254356,294.5969985961914,271.4333697669472,48.65488204727396,-2.302094136212304,-0.13010013661545472
2022-09-27,0.9623712301254272,1626.699951171875,283.8399963378906,288.6700134277344,277.510009765625,282.94000244140625,61925200.0,289.42418089936876,287.1794137211656,281.43517181753293,280.8493795744562,279.4602577392861,317.7566533950419,294.669499206543,271.58234501804407,44.20608442591903,-2.5664337102080594,0.41289836328375773
2022-09-26,0.968992292881012,1623.300048828125,271.8299865722656,284.0899963378906,270.3099975585937,276.010009765625,58076900.0,289.96452910419896,287.3524509162578,281.40477119886884,280.8283682893612,279.43698185499096,317.7196839133852,294.7074996948242,271.6953154762632,36.99242141510711,-2.3706431369369056,1.157731381656712
2022-09-25,0.9841550588607788,1645.300048828125,283.0899963378906,284.5,272.82000732421875,275.3299865722656,63748400.0,291.12740571574676,287.81540769791627,281.5137562783283,280.8767940031676,279.45990474522085,317.9074443623306,294.6279998779297,271.34855539352884,36.241291975847055,-1.3806618326176476,2.039825011305117
2022-09-24,0.9841550588607788,1645.300048828125,283.0899963378906,284.5,272.82000732421875,275.3299865722656,63748400.0,292.4438573110369,288.325016723453,281.6386809188548,280.9325408115184,279.48752961594295,318.5884316420317,294.3720001220703,270.1555686021089,36.241291975847055,-0.027764616033664424,2.894946722285808
2022-09-23,0.9841550588607788,1645.300048828125,283.0899963378906,284.5,272.82000732421875,275.3299865722656,63748400.0,293.87001320593447,288.855426117379,281.76612928949294,280.9888478892998,279.51533926840904,319.2240526327543,294.1160003662109,269.00794809966754,36.241291975847055,1.6994280439121212,3.6256245568656764
2022-09-22,0.983071506023407,1670.800048828125,299.8599853515625,301.2900085449219,285.82000732421875,288.5899963378906,70545400.0,295.41501542540686,289.4074848743224,281.89615237468945,281.04572086736044,279.54333493861736,319.81898238310373,293.86000061035156,267.9010188375994,44.5289193931187,3.879234994695196,4.107173685104065
2022-09-21,0.997078537940979,1664.5999755859375,308.2900085449219,313.79998779296875,300.6300048828125,300.79998779296875,62555700.0,295.9837670160332,289.44085175336045,281.76092320371566,280.969899003335,279.48282215333796,320.8121411122544,292.9410003662109,265.06985962016745,55.35187002492377,5.254925999453633,4.164158357706283
2022-09-20,1.0029587745666504,1659.699951171875,306.9100036621094,313.3299865722656,305.5799865722656,308.7300109863281,61642800.0,295.5824152846219,288.97721354766213,281.37629563625603,280.7706016285648,279.34023241661805,320.19607612719636,291.75900115966795,263.32192619213953,64.85896800457039,5.691173555563466,3.891466447269445
2022-09-19,1.002234935760498,1666.199951171875,300.0899963378906,309.8399963378906,297.79998779296875,309.07000732421875,60231200.0,294.48678230947974,288.1709769175125,280.82369532615354,280.48960253954203,279.1436452689946,318.2499886890821,290.1029998779297,261.95601106677725,65.30552893254541,5.357782823047955,3.4415396701959393
2022-09-18,0.9988313317298888,1671.699951171875,299.6099853515625,303.7099914550781,295.6000061035156,303.3500061035156,87087800.0,293.2715135582515,287.3179552682592,280.25306276053607,280.2023622904498,278.943468934177,315.7600315133573,288.5345001220703,261.3089687307833,61.124060916411636,4.819705819898616,2.9624788819829355
2022-09-17,0.9988313317298888,1671.699951171875,299.6099853515625,303.7099914550781,295.6000061035156,303.3500061035156,87087800.0,292.43163917947953,286.663585846412,279.7864578445163,279.96972265413757,278.78021450495066,314.00223438003167,287.60800018310545,261.2137659861792,61.124060916411636,4.645219211879237,2.4981721475040155
2022-09-16,0.9988313317298888,1671.699951171875,299.6099853515625,303.7099914550781,295.6000061035156,303.3500061035156,87087800.0,291.5217752691432,285.98250746857104,279.3104265665567,279.7347449310282,278.61586807285323,312.23813329114836,286.8449996948242,261.45186609850003,61.124060916411636,4.354944025470786,1.9614103814102102
2022-09-15,0.9984025359153748,1665.4000244140625,301.8299865722656,309.1199951171875,300.7200012207031,303.75,64795500.0,290.5360893662788,285.2736299732672,278.824778495103,279.497405622762,278.4504223335177,310.337091679637,286.08199920654295,261.8269067334489,61.53932505700179,3.9211026926298587,1.3630269703950662
2022-09-14,0.9982032775878906,1696.5,292.239990234375,306.0,291.6400146484375,302.6099853515625,72628700.0,289.43493014680206,284.51949242115563,278.32123866672123,279.2536609556541,278.2811943892603,308.1951103487201,285.2989990234375,262.40288769815487,60.835149266925825,3.269602519178079,0.7235080398363678
2022-09-13,1.0129557847976685,1705.0,292.8999938964844,297.3999938964844,290.3999938964844,292.1300048828125,68229600.0,288.3370088797387,283.7811049546084,277.8305569155123,279.018924027052,278.1184600015526,307.0417322257066,284.9720001220703,262.90226801843403,53.580231052921725,2.5065677526252443,0.08698442000093998
2022-09-12,1.0071406364440918,1728.0999755859375,300.7200012207031,305.489990234375,300.3999938964844,304.4200134277344,48674600.0,288.02092587948255,283.4403335289674,277.5416791787992,278.88715437021017,278.0247372933167,307.71434553256944,285.2203338623047,262.72632219203996,67.11936607994494,2.5632513128232404,-0.5179114131551361
2022-09-11,1.0012015104293823,1716.199951171875,291.6700134277344,299.8500061035156,291.25,299.67999267578125,54338100.0,286.65433525046154,282.5840200637116,276.99868252730556,278.63054272139084,277.84818026231727,306.19620003821956,284.82200012207034,263.4478002059211,63.847727555751476,1.3469701678064894,-1.2882020946497303
2022-09-10,1.0012015104293823,1716.199951171875,291.6700134277344,299.8500061035156,291.25,299.67999267578125,54338100.0,285.5688637983516,281.88622526321893,276.5404742414778,278.4189904605427,277.7021480722607,304.7526504309301,284.3336669921875,263.9146835534449,63.84772755575147,0.2575811441067799,-1.9469951602637852
2022-09-09,1.0012015104293823,1716.199951171875,291.6700134277344,299.8500061035156,291.25,299.67999267578125,54338100.0,284.39293639189907,281.159949042298,276.073009222603,278.2053120463192,277.5551390782572,304.1870664281437,284.1830001831055,264.1789339380673,63.847727555751476,-1.1366220264205822,-2.4981392363564265
2022-09-08,0.9995701909065248,1708.0,281.29998779296875,289.5,279.760009765625,289.260009765625,53713100.0,283.1190150349089,280.4040288939926,275.5961004659731,277.98948611034467,277.40714674650116,303.60805415516535,284.03233337402344,264.4566125928815,56.17221540390691,-2.8995995709639715,-2.8385185388403875
2022-09-07,0.98979514837265,1715.300048828125,273.1000061035156,283.8399963378906,272.2699890136719,283.70001220703125,50028900.0,282.6072654740159,280.04256028698717,275.32006189426295,277.87621451581924,277.3278633818247,304.62937488404424,284.40266571044924,264.17595653685424,51.01974222609035,-4.046680292296685,-2.8232482808094916
2022-09-06,0.9952229857444764,1700.4000244140625,272.67999267578125,275.989990234375,265.739990234375,274.4200134277344,55860000.0,282.5162032462646,279.89327653514863,275.15076996875246,277.8176838857568,277.2852403127598,307.1224742889796,285.36116485595704,263.59985542293447,40.10709136534642,-4.885802766398342,-2.517390277937693
2022-09-05,0.9909427762031556,1709.800048828125,281.07000732421875,282.3500061035156,269.0799865722656,270.2099914550781,50890100.0,283.1908857311421,280.1166750293288,275.16553272715686,277.851831327546,277.30440570998405,309.43029397017585,286.83999786376955,264.24970175736325,33.90355936067922,-4.940889353757541,-1.9252871558225308
2022-09-04,0.995232880115509,1709.800048828125,281.07000732421875,282.3500061035156,269.0799865722656,270.2099914550781,50890100.0,284.2726269208141,280.5210294609309,275.26564467204736,277.92863373832455,277.3518599859366,311.45232014116374,288.6576644897461,265.8630088383284,33.90355936067921,-4.510675606534505,-1.1713866063387783
2022-09-03,0.995232880115509,1709.800048828125,281.07000732421875,282.3500061035156,269.0799865722656,270.2099914550781,50890100.0,285.4445132096254,280.9418881550473,275.367779080471,278.00620803262854,277.39963168179514,313.45224466607186,290.6131652832031,267.77408590033434,33.90355936067922,-3.8959565967111303,-0.3365643562898466
2022-09-02,0.995232880115509,1709.800048828125,281.07000732421875,282.3500061035156,269.0799865722656,270.2099914550781,50890100.0,286.71405668917106,281.37992475504603,275.4719768102769,278.0845619680813,277.4477229207698,313.2514744345809,292.1041656494141,270.95685686424724,33.903559360679225,-3.054683146402681,0.5532837038154743
2022-09-01,1.003905177116394,1696.5999755859375,272.5799865722656,277.5799865722656,266.1499938964844,277.1600036621094,54287000.0,288.0893954586788,281.8358403999427,275.5782795447253,278.1637033802723,277.49613584027276,312.43685208447835,293.595166015625,274.7534799467717,38.841190283766416,-1.9364805513340002,1.455275416370013
2022-08-31,1.0025062561035156,1712.800048828125,280.6199951171875,281.25,271.8099975585937,275.6099853515625,52107300.0,289.0001781083929,282.0266908790379,275.5463255221519,278.1737908146257,277.4983842160464,312.1753302854523,294.73866577148436,277.30200125751645,36.93924023854612,-1.1887180375973685,2.303214408296016
2022-08-30,1.0014019012451172,1723.199951171875,287.8699951171875,288.4800109863281,272.6499938964844,277.70001220703125,50541800.0,290.11602750479545,282.28859722709814,275.5450394649921,278.1995577037017,277.5110156465781,310.87143989579505,295.2896667480469,279.70789360029875,38.43584409220893,-0.05919066608009871,3.1761975197693624
2022-08-29,0.993867814540863,1736.5999755859375,282.8299865722656,287.739990234375,280.70001220703125,284.82000732421875,41864700.0,291.1506954462758,282.47588641159064,275.5015046621226,278.2045782614572,277.50975145553826,309.47585547777913,296.1224990844727,282.7691426911662,44.086034485637825,1.170555217969934,3.9850445662317275
2022-08-28,0.9971283078193665,1736.0999755859375,297.42999267578125,302.0,287.4700012207031,288.0899963378906,57163900.0,291.6782527897806,282.38020800699354,275.3132520830904,278.1380915372083,277.46085342297187,309.6662884278197,296.0481658935547,282.4300433592897,47.03471044120519,1.9981869312370009,4.688666903297176
2022-08-27,0.9971283078193665,1736.0999755859375,297.42999267578125,302.0,287.4700012207031,288.0899963378906,57163900.0,291.9772741607714,282.147155422059,275.0551360375389,278.0380723934829,277.3897554770527,309.54616549584887,296.16483306884766,282.78350064184644,47.03471044120519,2.692537081233297,5.36128689631222
